通用名,商品名称,规格,箱规,国药准字,厂家,供应商,是否有活动
 左旋多巴片    0.25g*100片, ,0.25g*100片,200  瓶  ,国药准字H45021472 ,广西壮族自治区凌云制药厂 ,成都拜欧药业股份有限公司,有
盐酸多塞平片 盐酸多塞平片    25mg*100片.,盐酸多塞平片 ,25mg*100片.,300  瓶  ,H31020664 ,上海青平药业有限公司 ,成都拜欧药业股份有限公司,有
渠道 盐酸美金刚片    10mg*28片, ,10mg*28片,110  盒  ,H20120268 ,丹麦灵北Rottendorf Pharma GmbH ,湛江市弘安药业有限公司,有
渠道 盐酸氯米帕明片    25mg*50s, ,25mg*50s,100  瓶  ,国药准字H32022974 ,江苏恩华药业股份有限公司 ,湛江市弘安药业有限公司,有
渠道 丙戊酸钠片    0.2g*100s(糖衣), ,0.2g*100s(糖衣),100  瓶  ,国药准字H43020874 ,湖南省湘中制药有限公司 ,湛江市弘安药业有限公司,有
渠道 迈之灵片    0.15g*20s*2板, ,0.15g*20s*2板,240  盒  ,Z20090001 ,德国礼达大药厂 ,湛江市弘安药业有限公司,有
奥氮平片奥兰之 奥氮平片    ：5mg*20片,奥氮平片奥兰之 ,：5mg*20片,1  盒  ,H20150141 ,印度瑞迪博士实验室有限公司 ,成都拜欧药业股份有限公司,有
 氯氮平片    25mg*100s, ,25mg*100s,480  瓶  ,国药准字H31021152 ,上海信谊天平药业有限公司 ,湛江市弘安药业有限公司,有
 甲钴胺片    0.5mg*20片, ,0.5mg*20片,400  盒  ,国药准字H20051425 ,辰欣药业股份有限公司 ,湛江市弘安药业有限公司,有
利培酮片卓菲 利培酮片    ：1mg*20粒,利培酮片卓菲 ,：1mg*20粒,240  粒  ,H20050776 ,天津药物研究院药业有限责任公司 ,成都拜欧药业股份有限公司,有
其他 奋乃静片    100片,其他 ,100片,300  盒  ,国药准字H32024193 ,江苏黄河药业股份有限公司 ,湛江市弘安药业有限公司,有
盐酸多塞平片 盐酸多塞平片    ：25mg*100片,盐酸多塞平片 ,：25mg*100片,360  片  ,H32022163 ,常州康普药业有限公司 ,成都拜欧药业股份有限公司,有
阿司匹林维生素C分散片鑫烨 阿司匹林维生素C分散片    ：6片,阿司匹林维生素C分散片鑫烨 ,：6片,600  片  ,H20040156 ,南京白敬宇制药有限责任公司 ,成都拜欧药业股份有限公司,有
硫酸阿托品片 硫酸阿托品片    0.3mg*100片.,硫酸阿托品片 ,0.3mg*100片.,360  盒  ,H53020171 ,云南植物药业有限公司 ,成都拜欧药业股份有限公司,有
刺五加脑灵液 刺五加脑灵液    100ml.,刺五加脑灵液 ,100ml.,60  盒  ,Z23021474 ,哈药集团中药二厂 ,成都拜欧药业股份有限公司,有
硫酸阿托品片鲁明 硫酸阿托品片    0.3mg*100s.,硫酸阿托品片鲁明 ,0.3mg*100s.,360  盒  ,H37020784 ,山东仁和堂药业有限公司 ,成都拜欧药业股份有限公司,有
复方羊角片 复方羊角片    50片.,复方羊角片 ,50片.,400  盒  ,Z23020510 ,哈尔滨仁皇药业有限公司 ,成都拜欧药业股份有限公司,有
奥卡西平片仁奥四环 奥卡西平片    0.3gx30片.,奥卡西平片仁奥四环 ,0.3gx30片.,100  片  ,H20051518 ,北京四环制药有限公司 ,成都拜欧药业股份有限公司,有
头风痛胶囊亚宝 头风痛胶囊    0.5克*12粒,头风痛胶囊亚宝 ,0.5克*12粒,240  粒  ,Z20030131 ,亚宝药业四川制药有限公司 ,成都拜欧药业股份有限公司,有
天麻头痛片乌苏里江 天麻头痛片    0.3g*48片.,天麻头痛片乌苏里江 ,0.3g*48片.,1  片  ,Z23022185 ,黑龙江乌苏里江制药有限公司哈尔滨分公司 ,成都拜欧药业股份有限公司,有
 脑心舒口服液    10ml*10支, ,10ml*10支,60  盒  ,国药准字Z22022396 ,钓鱼台医药集团吉林天强制药股份有限公司 ,广东华源诺希医药股份有限公司,有
思考林 胞磷胆碱钠胶囊    0.1g*12粒,思考林 ,0.1g*12粒,200  盒  ,国药准字H20020220 ,齐鲁制药有限公司 ,湖南同安医药有限公司,有
 脑力宝丸    0.2g*100s(浓缩丸), ,0.2g*100s(浓缩丸),1  瓶  ,国药准字Z44023062 ,广东万年青制药有限公司 ,湖南同安医药有限公司,有
健朗星 奥拉西坦胶囊    0.4g*24粒,健朗星 ,0.4g*24粒,100  盒  ,国药准字H20030037 ,湖南健朗药业有限责任公司 ,中泽医药（湖北）有限公司,有
 谷维素片    10mg*100s, ,10mg*100s,1  瓶  ,国药准字H41022837 ,上海玉瑞生物科技(安阳)药业有限公司 ,湖南同安医药有限公司,有
 盐酸苯海索片    2mg*100片, ,2mg*100片,600  盒  ,国药准字H37022726 ,山东健康药业有限公司 ,湖南同安医药有限公司,有
 卡马西平片    0.1g*100s, ,0.1g*100s,300  瓶  ,国药准字H37020785 ,山东仁和堂药业有限公司 ,湖南同安医药有限公司,有
 复方脑蛋白水解物片    24片, ,24片,300  盒  ,国药准字H34022261 ,安徽金太阳生化药业有限公司 ,湖南同安医药有限公司,有
 曲克芦丁片    60mg*100s(糖衣), ,60mg*100s(糖衣),480  瓶  ,国药准字H11021841 ,北京中新制药厂 ,湖南同安医药有限公司,有
三乐喜 茴拉西坦胶囊    0.1g*30粒,三乐喜 ,0.1g*30粒,400  盒  ,国药准字H10950167 ,无锡凯西药业有限公司 ,湖南同安医药有限公司,有
同仁堂 复方羊角颗粒    8g*10袋/盒,同仁堂 ,8g*10袋/盒,100  盒  ,国药准字Z13020649 ,北京同仁堂天然药物（唐山）有限公司 ,成都拜欧药业股份有限公司,有
升和 肤痒颗粒    9g*10袋,升和 ,9g*10袋,160  盒  ,国药准字Z51021175 ,四川升和药业股份有限公司 ,武汉润德药业有限公司,有
 盐酸舍曲林片    50mg*7片, ,50mg*7片,200  盒  ,国药准字H20060686 ,广东彼迪药业有限公司 ,武汉润德药业有限公司,有
 碳酸锂片    0.25g*100s, ,0.25g*100s,100  瓶  ,国药准字H43020372 ,湖南千金湘江药业股份有限公司 ,武汉润德药业有限公司,有
卓夫  利培酮片    1mg*10片*2板,卓夫 ,1mg*10片*2板,360  盒  ,国药准字H20041808   ,齐鲁制药有限公司 ,武汉润德药业有限公司,有
 盐酸苯海索片    2mg*100片, ,2mg*100片,1  盒  ,国药准字H37022726 ,山东健康药业有限公司 ,重庆赛力君安医药有限公司,有
 清开灵软胶囊    0.4g*12粒*2板, ,0.4g*12粒*2板,1  盒  ,国药准字Z10970050 ,神威药业集团有限公司 ,重庆赛力君安医药有限公司,有
成强 甲钴胺片    0.5mg*20片(薄膜衣),成强 ,0.5mg*20片(薄膜衣),200  盒  ,国药准字H20060921 ,杭州康恩贝制药有限公司 ,湖南同安医药有限公司,有
渠道 注射用脑蛋白水解物    30mg, ,30mg,1  盒  ,国药准字H20052266 ,海南通用同盟药业有限公司 ,湖南同安医药有限公司,无
 氯氮平片    25mg*100s, ,25mg*100s,1  盒  ,国药准字H32023357 ,江苏云阳集团药业有限公司 ,重庆赛力君安医药有限公司,有
古立西  脑蛋白水解物片    13mg:28.8mg*24片,古立西 ,13mg:28.8mg*24片,1  盒  ,国药准字H20046388 ,黑龙江江世药业有限公司 ,成都拜欧药业股份有限公司,有
卓和 甲钴胺分散片    0.5mg*10片*3板,卓和 ,0.5mg*10片*3板,300  盒  ,国药准字H20080290 ,江苏四环生物股份有限公司 ,成都拜欧药业股份有限公司,有
银诺克 镇痫片    0.4g*48片,银诺克 ,0.4g*48片,1  盒  ,国药准字Z20063511 ,长春银诺克药业有限公司 ,成都拜欧药业股份有限公司,有
常州四药 盐酸阿米替林片    25mg*100片,常州四药 ,25mg*100片,420  盒  ,国药准字H32023764 ,常州四药制药有限公司 ,成都拜欧药业股份有限公司,有
华南 桂利嗪片    25mg*100片,华南 ,25mg*100片,1  瓶  ,国药准字H44020745 ,广东华南药业集团有限公司 ,成都拜欧药业股份有限公司,有
 天麻素胶囊    50mg*12粒*2板, ,50mg*12粒*2板,100  盒  ,国药准字H20013044 ,昆明制药集团股份有限公司 ,湛江市弘安药业有限公司,有
 天麻素注射液    2ml:0.2g, ,2ml:0.2g,300  盒  , ,悦康药业集团有限公司 ,福建国瑞药业有限公司,有
卓夫  利培酮片    1mg*10片*2板,卓夫 ,1mg*10片*2板,360  盒  ,国药准字H20041808   ,齐鲁制药有限公司 ,河北杏林医药有限公司,有
思考林 胞磷胆碱钠胶囊    0.1g*24粒,思考林 ,0.1g*24粒,200  盒  ,国药准字H20020220 ,齐鲁制药有限公司 ,河北杏林医药有限公司,有
派迪生 米氮平片    30mg*10片,派迪生 ,30mg*10片,1  盒  ,国药准字H20041656 ,华裕(无锡)制药有限公司 ,河北杏林医药有限公司,有
 苯妥英钠片    0.1g*100片, ,0.1g*100片,400  瓶  ,国药准字H32022528 ,苏州弘森药业有限公司 ,河北杏林医药有限公司,有
启维 富马酸喹硫平片    100mg*30片,启维 ,100mg*30片,200  盒  ,国药准字H20010117 ,湖南洞庭药业股份有限公司 ,河北杏林医药有限公司,有
怡神保 甲钴胺片    0.5mg*20片,怡神保 ,0.5mg*20片,400  盒  ,国药准字H20031126 ,华北制药股份有限公司 ,河北杏林医药有限公司,有
 利培酮片    1mg*10片*2板, ,1mg*10片*2板,1  盒  ,国药准字H20052330 ,浙江华海药业股份有限公司 ,黑龙江省华源医药股份有限公司,有
 利培酮胶囊    1mg*30粒, ,1mg*30粒,1  盒  ,国药准字H20060697 ,宁波大红鹰药业股份有限公司 ,黑龙江省华源医药股份有限公司,有
 苯丙胺酯片    0.2g*100片, ,0.2g*100片,1  瓶  ,国药准字H21020372 ,丹东天铖制药有限公司 ,黑龙江省华源医药股份有限公司,有
 苯丙氨酯片    0.2g*100片, ,0.2g*100片,1  瓶  ,国药准字H12020239 ,天津中新药业集团股份有限公司新新制药厂 ,黑龙江省华源医药股份有限公司,有
 盐酸氯米帕明片    25mg*48片, ,25mg*48片,1  盒  ,国药准字H12020278 ,天津药物研究院药业有限责任公司 ,黑龙江省华源医药股份有限公司,有
 赛可恩 甲钴胺片    0.5mg*20粒, ,0.5mg*20粒,400  盒  ,国药准字H20052207 ,上海新亚药业闵行有限公司 ,黑龙江省华源医药股份有限公司,有
 氢溴酸西肽普兰片    20mg*14片, ,20mg*14片,400  盒  ,H20160009 ,德国 ,黑龙江省华源医药股份有限公司,有
 吡拉西坦片    0.4*100片, ,0.4*100片,240  瓶  ,国药准字H41022772 ,百正药业股份有限公司 ,黑龙江省华源医药股份有限公司,有
 舒必利片    0.1g*100片, ,0.1g*100片,200  瓶  ,国药准字H20053119 ,江苏吴中医药集团有限公司苏州制药厂 ,黑龙江省华源医药股份有限公司,有
 石杉碱甲片    0.05mg*10片*3小盒, ,0.05mg*10片*3小盒,400  盒  ,国药准字H11020444 ,北京华素制药股份有限公司 ,黑龙江省华源医药股份有限公司,有
 甲磺酸溴隐亭片    2.5mg*30片, ,2.5mg*30片,1  盒  ,H20100353 ,意大利诺华Mipharm S.p.A ,广州市振康医药有限公司,有
 盐酸氟西汀胶囊    20mg*14粒, ,20mg*14粒,1  盒  ,国药准字H20093454 ,苏州俞氏药业有限公司 ,湛江市弘安药业有限公司,有
 卡马西平片    0.1g*100片, ,0.1g*100片,1  瓶  ,国药准字H13020748 ,石家庄康贺威药业有限公司 ,成都拜欧药业股份有限公司,有
 盐酸氯米帕明片    25mg*50片, ,25mg*50片,1  瓶  ,国药准字H12020278 ,天津药物研究院药业有限责任公司 ,广州市振康医药有限公司,有
 脑蛋白水解物口服液    10ml*10支, ,10ml*10支,100  盒  ,国药准字H22025712 ,吉林万通药业集团梅河药业股份有限公司 ,湛江市弘安药业有限公司,有
 盐酸氯米帕明片    25mg*48片, ,25mg*48片,100  盒  ,国药准字H32022974 ,江苏恩华药业股份有限公司 ,湛江市弘安药业有限公司,有
 卡马西平片    0.1g*100片, ,0.1g*100片,400  瓶  ,国药准字H13020748 ,石家庄康贺威药业有限公司 ,福建国瑞药业有限公司,有
妥泰 托吡酯片    25mg*60片,妥泰 ,25mg*60片,120  盒  ,国药准字H20020555 ,西安杨森制药有限公司 ,岳阳康尔医药有限公司,无
 氯氮平片    25mg*100片, ,25mg*100片,400  瓶  ,国药准字H32023357 ,江苏云阳集团药业有限公司 ,岳阳康尔医药有限公司,无
云鹏 苯妥英钠片    50mg*100片,云鹏 ,50mg*100片,9999  瓶  ,国药准字H14023944 ,山西云鹏制药有限公司 ,岳阳康尔医药有限公司,无
 甲钴胺胶囊    0.5mg*10粒*3板, ,0.5mg*10粒*3板,400  盒  ,国药准字H20051424 ,山东鲁抗医药集团赛特有限责任公司 ,湖北大唐盛世医药有限公司,无
 阿魏酸哌嗪分散片    0.1g*50片, ,0.1g*50片,400  盒  ,国药准字H20052333 ,衮州希尔康泰药业有限公司 ,山东奥瑞森医药有限公司,无
奇比特 盐酸丁螺环酮片    5mg*40片,奇比特 ,5mg*40片,400  盒  ,国药准字H19990302 ,北大国际医院集团西南合成制药股份有限公司 ,山东奥瑞森医药有限公司,无
 吡拉西坦片    0.4g*100片, ,0.4g*100片,300  瓶  ,国药准字H41021942 ,上海现代制药股份有限公司 ,山东奥瑞森医药有限公司,无
 脑血栓片    0.3g*100片, ,0.3g*100片,240  盒  ,国药准字Z22026094 ,吉林省通化博祥药业股份有限公司 ,山东奥瑞森医药有限公司,无
 脑血栓片    0.3g*100片, ,0.3g*100片,240  盒  ,国药准字Z22026094 ,吉林省通化博祥药业股份有限公司 ,山东奥瑞森医药有限公司,无
 甲钴胺片    0.5mg*10片*2板, ,0.5mg*10片*2板,400  盒  ,国药准字H20052207 ,上海新亚药业闵行有限公司 ,山东奥瑞森医药有限公司,无
 舒必利片    0.1g*100片, ,0.1g*100片,360  盒  ,国药准字H37021324 ,齐鲁制药有限公司 ,山东奥瑞森医药有限公司,无
敬平 利培酮片    1mg*20片,敬平 ,1mg*20片,300  盒  ,国药准字H20061072 ,北京天衡药物研究院南阳天衡制药厂 ,山东奥瑞森医药有限公司,无
 丙戊酸钠片    0.2g*100片, ,0.2g*100片,150  瓶  ,国药准字H19983059 ,山东仁和堂药业有限公司 ,山东奥瑞森医药有限公司,无
舒思 富马酸喹硫平片    0.1g*30片,舒思 ,0.1g*30片,200  盒  ,国药准字H20030742 ,苏州第一制药有限公司 ,山东奥瑞森医药有限公司,无
 心脑康胶囊    0.25g*12s*3板, ,0.25g*12s*3板,400  盒  ,国药准字Z22025480 ,吉林省跨海生化药业制造有限公司 ,山东奥瑞森医药有限公司,无
 心脑康胶囊    0.25g*12s*3板, ,0.25g*12s*3板,300  盒  ,国药准字Z22020326 ,长春银诺克药业有限公司 ,山东奥瑞森医药有限公司,无
 清开灵颗粒    3g*9袋, ,3g*9袋,200  盒  ,国药准字Z10930010 ,哈尔滨一洲制药有限公司 ,山东奥瑞森医药有限公司,无
致康 痫愈胶囊    0.4g*45粒,致康 ,0.4g*45粒,300  盒  ,国药准字Z20025728 ,西安千禾药业有限责任公司 ,广东康之家药业有限公司,无
神泰 丙戊酸镁缓释片    0.25g*30片,神泰 ,0.25g*30片,1  盒  ,国药准字H20030537 ,湖南省湘中制药有限公司 ,广东康之家药业有限公司,无
曲莱 奥卡西平片    0.15g*50片,曲莱 ,0.15g*50片,1  盒  ,H20130015 ,"意大利NovartisFarmaS.p.A,. ",广东康之家药业有限公司,无
欣什宁 肉蔻五味丸    20丸*5板,欣什宁 ,20丸*5板,200  盒  ,国药准字Z15021785 ,乌兰浩特中蒙制药有限公司 ,广东康之家药业有限公司,无
鹏鹞 盐酸金刚烷胺片    0.1g*100片,鹏鹞 ,0.1g*100片,300  盒  ,国药准字H32023575 ,江苏鹏鹞药业有限公司 ,广东康之家药业有限公司,无
安理申 盐酸多奈哌齐片    5mg*7片,安理申 ,5mg*7片,99  盒  ,国药准字H20050978 ,卫材(中国)药业有限公司 ,广东康之家药业有限公司,无
每素玉 盐酸曲唑酮片    50mg*20片,每素玉 ,50mg*20片,1  盒  ,国药准字H20020355 ,常州华生制药有限公司 ,广东康之家药业有限公司,无
中山制药 肤痒颗粒    9g*6袋,中山制药 ,9g*6袋,99  盒  ,国药准字Z32020654 ,南京中山制药有限公司 ,广东康之家药业有限公司,无
 吡拉西坦片    0.4g*100片, ,0.4g*100片,99  瓶  ,国药准字H42022130 ,宜昌人福药业有限责任公司 ,广东康之家药业有限公司,无
欧兰宁 奥氮平片    10mg*7片(薄膜衣),欧兰宁 ,10mg*7片(薄膜衣),300  盒  ,国药准字H20010799 ,江苏豪森药业集团有限公司 ,广东康之家药业有限公司,无
 十八味杜鹃丸    0.3g*12丸*2板, ,0.3g*12丸*2板,240  盒  ,国药准字Z54020023 ,西藏自治区藏药厂 ,广东康之家药业有限公司,无
 吡拉西坦片    0.4g*100片, ,0.4g*100片,99  瓶  ,国药准字H42022130 ,宜昌人福药业有限责任公司 ,广东康之家药业有限公司,无
欧兰宁 奥氮平片    10mg*7片(薄膜衣),欧兰宁 ,10mg*7片(薄膜衣),300  盒  ,国药准字H20010799 ,江苏豪森药业集团有限公司 ,广东康之家药业有限公司,无
 十八味杜鹃丸    0.3g*12丸*2板, ,0.3g*12丸*2板,240  盒  ,国药准字Z54020023 ,西藏自治区藏药厂 ,广东康之家药业有限公司,无
 奥卡西平口服混悬液    100ml, ,100ml,1  瓶  ,H20140647 ,法国 ,广东康之家药业有限公司,无
 七叶神安片    50mg*12片*2板(薄膜衣), ,50mg*12片*2板(薄膜衣),99  盒  ,国药准字Z53020565 ,云南植物药业有限公司 ,广东康之家药业有限公司,无
 谷维素片    10mg*100片, ,10mg*100片,99  瓶  ,国药准字H32023637 ,江苏鹏鹞药业有限公司 ,广东康之家药业有限公司,无
 卡马西平片    0.1g*100, ,0.1g*100,99  瓶  ,国药准字H32021018 ,江苏鹏鹞药业有限公司 ,广东康之家药业有限公司,无
 苏合香丸    3g*10丸(大蜜丸), ,3g*10丸(大蜜丸),99  盒  ,国药准字Z11020032 ,北京同仁堂股份有限公司同仁堂制药厂 ,广东康之家药业有限公司,无
