供应商名称,商品名称,生产厂家,销售价,有效期,规格,销量
采药易,同仁堂 清咽润喉丸,北京同仁堂股份有限公司同仁堂制药厂,8.99,2023.05.31,3g*10丸,25
采药易,同仁堂 香连化滞丸,北京同仁堂股份有限公司同仁堂制药厂,9.59,2023.10.31,6g*10丸,11
采药易,同仁堂 清瘟解毒丸,北京同仁堂股份有限公司同仁堂制药厂,12.56,2022.08.31,9g*10丸,5
采药易,同仁堂 安嗽化痰丸,北京同仁堂股份有限公司同仁堂制药厂,26.90,2022.09.30,9g*10丸,0
采药易,醋酸甲地孕酮软胶囊,浙江安宝药业有限公司,49.60,2020.10.31,40mg*32s,24
采药易,西安大恒 众悦 灵丹草软胶囊,西安大恒制药有限责任公司,9.50,2020.02.29,18粒,285
采药易,西安正大 补脑丸,西安正大制药有限公司,22.00,2020.06.25,200丸,219
采药易,南昌桑海 八珍益母胶囊,江西南昌桑海制药有限责任公司,22.00,2021.11.30,0.28g*36粒,5343
采药易,伊迈格 托拉塞米片,湖北百科亨迪药业有限公司,9.50,2020.09.30,5mg*14片,492
采药易,醒志/利培酮口腔崩解片,齐鲁制药有限公司,18.50,2020.10.08,1mg*20片,5709
采药易,缬克 缬沙坦胶囊,常州四药制药有限公司,18.30,2020.12.30,40mg*14粒,0
采药易,湖北纽兰 葡萄糖酸锌口服溶液,湖北纽兰药业有限公司,7.80,2020.12.31,10ml*10支,185
采药易,优克 清热止痒洗剂,云南优克制药公司,11.80,2021.01.15,150ml,1453
采药易,天津达仁堂 京万红软膏,天津达仁堂京万红药业有限公司,18.60,2020.05.21,20g,1352
采药易,贝莱 盐酸氨溴索口服溶液,江苏恒瑞医药股份有限公司,7.41,2020.11.01,100ml:0.3g,3752
采药易,十五味乳鹏丸,甘南佛阁藏药有限公司,15.30,2022.07.10,0.3g*15丸,686
采药易,黑龙江济仁 百癣夏塔热片,黑龙江省济仁药业有限公司,8.00,2021.06.30,0.31g*36片,351
采药易,黑龙江济仁 显通 前列安通胶囊,黑龙江省济仁药业有限公司,8.60,2021.10.31,0.4g*36粒,953
采药易,黑龙江济仁 颅痛宁颗粒,黑龙江省济仁药业有限公司,16.50,2022.01.31,8g*9袋,395
采药易,陕西金象 坤灵丸,陕西金象制药有限公司,10.58,2020.05.31,72丸,540
采药易,新维熹 维生素C钠胶囊,广西圣保堂健康产业股份有限公司,19.80,2020.02.29,112mg*30粒,71
采药易,西利宾安 水飞蓟宾葡甲胺片,江苏中兴药业有限公司,37.65,2020.10.31,50mg*60片,44
采药易,陕西康惠 复方清带灌注液,陕西康惠制药股份有限公司,23.30,2020.10.29,50ml,72
采药易,北京亚东 肾骨胶囊,北京亚东生物制药有限公司,10.50,2021.10.31,15粒*3板,604
采药易,安徽国创 制斑素 祛白酊,安徽国创药业有限公司,38.90,2020.12.05,50ml,282
采药易,恒康正清 复方聚乙二醇电解质散,江西恒康药业有限公司,41.25,2021.10.31,A包(0.74g:1.68g)B包(1.46g:5.68g)C包60g,130
采药易,通化百信 补金片,通化百信药业有限公司,5.88,2021.11.30,12片*3板,330
采药易,同仁堂 儿感清口服液,北京同仁堂股份有限公司同仁堂制药厂,16.76,2020.11.30,10ml*6支,415
采药易,四川科伦 胆舒软胶囊,四川科伦药业股份有限公司,8.25,2020.07.10,0.3g*36粒,1930
采药易,罗浮山 宫炎平片,广东罗浮山国药股份有限公司,22.10,2020.10.31,0.26g*36片,490
采药易,马应龙 麝香痔疮膏,马应龙药业集团股份有限公司,15.00,2021.11.30,2.5g*5支,1517
采药易,仙灵 同济堂 润燥止痒胶囊,国药集团同济堂(贵州)制药有限公司,18.97,2020.04.03,0.5g*24粒,317
采药易,杭州华津 转移因子胶囊,杭州华津药业股份有限公司,8.20,2020.11.27,3mg*24粒,319
采药易,湖南康寿 生血宝颗粒,湖南康寿制药有限公司,39.80,2020.12.31,4g*8袋,240
采药易,深圳三顺 大鹏 产复康颗粒,广东三顺制药有限公司,39.40,2020.03.31,5g*15袋(无糖型),50
采药易,阿莫仙 阿莫西林胶囊,联邦制药厂有限公司,15.50,2022.12.05,0.25g*24粒,15
采药易,黑龙江济仁 克痹骨泰胶囊,黑龙江省济仁药业有限公司,11.89,2021.01.31,0.5g*24粒,295
采药易,益气聪明丸,陕西华西制药股份有限公司,21.50,2021.01.10,9克*5袋,816
采药易,乌苏里江 天麻头痛片,黑龙江乌苏里江制药有限公司哈尔滨分公司,7.80,2020.12.31,12片*4板,130
采药易,彼迪 格列齐特片,广东彼迪药业有限公司,11.69,2022.12.10,80mg*60片,405
采药易,金纽尔 复方丙酸氯倍他索软膏,江苏知原药业有限公司,20.59,2020.10.31,10g,1045
采药易,辉南三和 德济 明目蒺藜丸,吉林省辉南三和制药有限公司,8.25,2021.09.30,9g*6袋,402
采药易,复明胶囊,沈阳东新药业有限公司,16.00,2021.10.15,0.3g*30s*2小盒,545
采药易,辉南辉发 育泰 参茸强肾片,吉林佳泰制药有限公司,16.20,2020.09.30,0.25g*12片,643
采药易,江苏晨牌 血府逐瘀颗粒,江苏晨牌药业集团股份有限公司,12.00,2020.12.31,6g*12袋,240
采药易,湖南中南 五氟利多片,湖南中南制药有限责任公司,32.00,2021.08.31,10mg*20片,62
采药易,新疆维吾尔 复方木尼孜其颗粒,新疆维吾尔药业有限责任公司,36.80,2020.06.30,6g*9袋,92
采药易,同仁堂 金匮肾气丸,北京同仁堂科技发展股份有限公司制药厂,14.71,2022.06.30,6g*10丸,305
采药易,德众 依那普利氢氯噻嗪片(Ⅱ),国药集团德众(佛山)药业有限公司,8.90,2020.11.08,5mg:12.5mg*14s,406
采药易,希爱力 他达拉非片,Lilly del Caribe Inc.,765.00,2020.12.31,5mg*28片,3
采药易,湖北金龙福 大蒜素肠溶胶囊,湖北金龙药业有限公司,10.80,2020.05.31,20mg*20粒,287
采药易,甘南佛阁 洁白丸,甘南佛阁藏药有限公司,14.50,2023.01.10,0.8g*10丸*2板,10
采药易,科芬奇 曲昔派特胶囊,北大医药股份有限公司,21.89,2022.01.31,0.1g*12粒,659
采药易,山东安泰 宝乐佳 佐米曲普坦片,四川省旭晖制药有限公司,32.00,2020.08.31,2.5mg*6片,73
采药易,黑龙江济仁 枣仁安神颗粒,黑龙江省济仁药业有限公司,17.50,2021.12.31,5g*6袋,232
采药易,黑龙江济仁 排石利胆颗粒,黑龙江省济仁药业有限公司,11.60,2021.12.31,10g*12袋,130
采药易,同仁堂 丹七片,北京同仁堂科技发展股份有限公司制药厂,14.30,2021.05.31,0.3g*36片,633
采药易,云南腾药 参苓白术颗粒,云南腾药制药股份有限公司,11.80,2021.11.30,6g*10袋,749
采药易,济仁 小儿清热止咳颗粒,黑龙江省济仁药业有限公司,5.34,2021.04.30,6g*7袋,683
采药易,燕京药业 他巴唑片 甲巯咪唑片,北京市燕京药业有限公司,19.30,2020.10.31,5mg*100片,127
采药易,玉林 湿毒清片,广西玉林制药集团有限责任公司,9.65,2020.09.30,24片,201
采药易,吉贝尔 利可君片,江苏吉贝尔药业股份有限公司,27.65,2021.04.30,10mg*48片,75
采药易,山西仁源堂 健肝灵胶囊,山西仁源堂药业有限公司,6.50,2021.11.30,0.5g*12粒*2板,300
采药易,瑞芝清 尼美舒利颗粒,康芝药业股份有限公司,9.65,2020.07.31,1g:50mg*12袋,479
采药易,海口制药 健阳片,海口市制药厂有限公司,22.90,2019.12.31,16片,119
采药易,潘高寿 丹鳖胶囊,广州白云山潘高寿药业股份有限公司,42.88,2020.07.31,0.38g*75粒,424
采药易,通化鸿淘茂 复方益肝丸,吉林玉仁制药股份有限公司,9.50,2020.07.08,36g,10
采药易,河南龙都 晕痛定胶囊,河南龙都药业股份有限公司,22.30,2020.08.31,0.4g*27粒,1605
采药易,雷宁 氯雷他定分散片,北京双鹭药业股份有限公司,17.50,2020.05.14,10mg*6片,0
采药易,宜宇 盐酸乙哌立松片,青岛国海生物制药有限公司,8.20,2021.06.23,50mg*20片,187
采药易,河南宛西 元胡止痛片,仲景宛西制药股份有限公司,10.65,2021.07.31,0.25g*50片(糖衣片),8
采药易,亚宝 胆宁片,亚宝药业集团股份有限公司,5.80,2021.03.31,0.25g*36s,375
采药易,潍坊中狮 珺琅 复方甘草酸苷胶囊,潍坊中狮制药有限公司,7.50,2021.09.30,25mg*18粒,600
采药易,昆明邦宇 醋酸钙胶囊,昆明邦宇制药有限公司,48.50,2020.10.31,0.6g*12粒,66
采药易,伊索佳 硫酸氨基葡萄糖胶囊,浙江海正药业股份有限公司,30.50,2021.07.31,0.25g*12粒*2板,89
采药易,贵州三力 强力天麻杜仲胶囊,贵州三力制药股份有限公司,12.80,2019.09.11,0.4g*24s,101
采药易,贵州弘康 热淋清胶囊,贵州弘康药业有限公司,10.88,2021.11.30,0.3g*36粒,58
采药易,安徽金太阳 氯霉素片,安徽金太阳生化药业有限公司,18.59,2021.08.27,0.25g*100片,75
采药易,广东万年青 珠贝定喘丸,广东万年青制药有限公司,22.35,2020.08.31,8mg*50丸,23
采药易,昆明积大 盆炎净颗粒,昆明积大制药股份有限公司,25.65,2021.09.30,10g*12袋,16
采药易,消癌平滴丸,海南卓泰制药有限公司,97.50,2020.11.30,0.35g*90丸,110
采药易,益康 金莲花胶囊,贵州益康制药有限公司,9.30,2022.01.31,12粒*2板,209
采药易,亚宝 吲达帕胺片,亚宝药业集团股份有限公司,5.50,2021.11.30,2.5mg*20片,232
采药易,山东希力 亚硒酸钠片,山东希力药业有限公司,18.00,2020.09.17,1mg*12片,217
采药易,新疆特丰 大蒜肠溶片,新疆特丰药业股份有限公司,55.20,2020.10.31,10mg*12片*2板,0
采药易,广东百科 金力旺 安神补脑颗粒,广东百科制药有限公司,11.50,2020.06.30,1g*10袋,295
采药易,三精 清开灵分散片,哈药集团三精千鹤制药有限公司,10.45,2020.10.31,0.4g*24片,836
采药易,勤克沃 头孢克肟胶囊,哈尔滨三三药业有限公司,5.90,2020.11.30,100mg*10粒,448
采药易,优思明 屈螺酮炔雌醇片,拜耳医药保健有限公司广州分公司,123.80,2021.04.23,21片,1787
采药易,龙生北药 蒲地蓝消炎片,哈尔滨市龙生北药生物工程股份有限公司,10.66,2021.10.30,0.6g*65片,99
采药易,米维 盐酸米多君片,国药集团川抗制药有限公司,45.08,2020.10.24,2.5mg*20片,50
采药易,云南保元堂 胆胃康胶囊,云南保元堂药业有限责任公司,22.35,2022.01.01,0.3G*24粒,108
采药易,五虎山 杜仲平压片,广东五虎山药业有限公司,16.80,2021.12.04,180片,455
采药易,复方新诺明片 复方磺胺甲噁唑片,华中药业股份有限公司,12.32,2021.09.30,0.48g*100片,50
采药易,合肥今越 制克 固本咳喘胶囊,合肥今越制药有限公司,7.50,2021.09.30,0.4g*12粒*3板,160
采药易,通化茂祥 脑塞通丸,通化茂祥制药有限公司,17.00,2022.02.28,7.5g*9丸,269
采药易,湖北东信 乾列欣 野菊花栓,湖北东信药业有限公司,14.70,2020.04.30,2.4g*14粒,60
采药易,在田 肾石通颗粒,广东在田药业有限公司,5.80,2021.01.31,15g*10袋,1048
采药易,悉复欢 环丙沙星缓释片,广州南新制药有限公司,58.90,2020.03.31,500mg*6片,5
采药易,裸花紫珠分散片 ,湖南华纳大药厂股份有限公司,12.50,2021.09.30,0.5g*30片,9
采药易,四川大千 橘半止咳颗粒,四川大千药业有限公司,13.20,2020.12.31,11g*12袋,205
采药易,利来客 替米沙坦片,东芝堂药业(安徽)有限公司,8.80,2020.11.30,40mg*15片*2板,621
采药易,冠心生脉丸 ,山东华洋制药有限公司,13.60,2020.04.30,6g*10袋,29
采药易,妙济丸,甘肃天水岐黄药业有限责任公司,7.27,2021.04.30,6g*10丸,68
采药易,江西银涛 保胎灵胶囊,江西银涛药业有限公司,16.20,2020.04.30,12粒*3板,107
采药易,域大 地红霉素肠溶片,湖南九典制药股份有限公司,12.00,2020.07.31,0.25g*6片,210
采药易,苹果酸氯波必利片,湖南九典制药股份有限公司,10.50,2021.07.31,0.68mg*12片,113
采药易,齐佶 盐酸二甲双胍缓释片,山东齐都药业有限公司,8.10,2021.09.30,0.5g*7片*6板,843
采药易,黑龙江天龙 萘敏维滴眼液,黑龙江天龙药业有限公司,5.20,2020.08.31,10ml,20
采药易,黑龙江天龙 叶清香 乌洛托品溶液,黑龙江天龙药业有限公司,6.68,2020.12.31,20ml,139
采药易,金桃 固本咳喘胶囊,湖北盛通药业有限公司,6.45,2020.12.31,0.35g*36粒,640
采药易,烟台鲁银 普乐 硝呋太尔片,烟台鲁银药业有限公司,16.50,2020.10.21,0.2g*10片,500
采药易,山西华元 苯磺酸氨氯地平片,山西华元医药生物技术有限公司,7.60,2020.11.30,5mg*30片,430
采药易,太极 舒肝止痛丸,太极集团重庆中药二厂有限公司,8.85,2022.05.31,4.5g*8袋,118
采药易,荜铃胃痛颗粒,扬子江药业集团江苏制药股份有限公司,33.49,2020.03.31,5g*6袋,384
采药易,四川泰乐 感冒咳嗽颗粒,四川泰乐制药有限公司,5.56,2021.01.20,10g*10袋,0
采药易,河南福森 好医生 双黄连口服液,河南福森药业有限公司,12.33,2020.10.31,10ml*10支,252
采药易,北京康远 朗迪 碳酸钙D3颗粒,北京振东康远制药有限公司,75.00,2021.06.05,3g*30袋,948
采药易,山西云鹏 舒斯美克 格列齐特缓释片,山西云鹏制药有限公司,6.62,2020.11.17,30mg*30片,717
采药易,艾迪特 乙氧苯柳胺软膏,山东新华制药股份有限公司,28.50,2020.08.31,20g:1g,222
采药易,沈阳双鼎 青果片,沈阳双鼎制药有限公司,8.75,2020.02.29,0.3g*36片,368
采药易,百信 氨金黄敏颗粒,海南百信药业有限公司制药厂,6.00,2020.12.31,12袋,200
采药易,广东万年青 益心丸,广东万年青制药有限公司,15.22,2020.06.30,20丸,106
采药易,陕西诚信 颈康胶囊,陕西诚信制药有限公司,13.50,2020.12.31,0.3g*10粒*5板,0
采药易,津真型 盐酸二甲双胍缓释片,山西津华晖星制药有限公司,9.00,2021.06.30,0.5g*50片,300
采药易,美他多辛片,山东齐都药业有限公司,131.00,2020.05.31,0.5g*6片*2板,46
采药易,福斯多 苯磺酸左旋氨氯地平片,贵州联盛药业有限公司,24.50,2021.12.31,2.5mg*28片,797
采药易,四川诺迪 蒲郁胶囊,四川诺迪康威光制药有限公司,20.00,2020.09.28,0.47g*20粒,300
采药易,速宁达 珊瑚癣净,贵州金桥药业有限公司,16.50,2020.07.31,250ml,180
采药易,心脑康胶囊,长春银诺克药业有限公司,13.50,2021.04.17,0.25克*12粒*2板*3小盒,9
采药易,甘肃独一味 独一味软胶囊,康县独一味生物制药有限公司,8.12,2020.03.31,0.58g12s*2板,44
采药易,东信 安捷康 制霉素阴道泡腾片,湖北东信药业有限公司,12.20,2020.02.29,14粒,74
采药易,贝莱 盐酸氨溴索口服溶液,江苏恒瑞医药股份有限公司,10.80,2020.07.30,100ml:0.6g,412
采药易,骨刺丸,孔圣堂(唐山)制药有限公司,9.20,2021.02.28,9g*10s,0
采药易,牛黄清心丸(局方),孔圣堂(唐山)制药有限公司,26.00,2021.07.31,3g*4丸,10
采药易,香砂养胃丸,孔圣堂(唐山)制药有限公司,7.70,2020.12.31,9g*10袋,30
采药易,圣大 石斛夜光丸,孔圣堂(唐山)制药有限公司,6.00,2021.10.31,36g,4
采药易,腾冲东方红 宝咳宁颗粒,云南省腾冲县东方红制药有限责任公司,6.30,2021.02.28,5g*8袋,31
采药易,贵州拜特 痔疾洗液,贵州拜特制药有限公司,15.00,2020.11.30,125ml,167
采药易,奥勃抒 盐酸氨溴索口服溶液,澳美制药厂,30.80,2020.07.31,10ml:30mg*30袋,114
采药易,西安力邦 适丽顺 卵磷脂络合碘胶囊,西安汉丰药业有限责任公司,59.90,2020.10.03,0.1mg*30粒,210
采药易,武汉鑫瑞 川贝清肺糖浆,武汉鑫瑞药业有限公司,7.80,2020.12.31,200ml,160
采药易,江苏神华 云欣 云芝胞内糖肽胶囊,江苏神华药业有限公司,24.50,2020.08.31,0.5g*30粒,70
采药易,吉林金宝 羚贝止咳糖浆,吉林金宝药业股份有限公司,9.30,2021.08.31,10ml*10支,370
采药易,百赛诺 双环醇片,北京协和药厂,126.20,2021.08.31,50mg*18片,30
采药易,云昆 妇舒丸,昆明中药厂有限公司,12.50,2022.08.31,6g*12袋,100
采药易,达克宁 硝酸咪康唑栓,西安杨森制药有限公司,20.50,2023.12.31,0.2g*7枚,1125
采药易,中智 消炎止咳片,中山市恒生药业有限公司,1.70,2020.08.31,0.3g*24片,109
采药易,俊宁 洛伐他汀胶囊,扬子江药业集团有限公司,10.98,2020.09.30,20mg*12粒,50
采药易,舒绪 盐酸曲唑酮片,沈阳福宁药业有限公司,55.00,2020.09.30,50mg*20片,39
采药易,丽美啉 多潘立酮片,丽珠集团丽珠制药厂,6.40,2020.09.30,10mg*30片,100
采药易,朗迪 碳酸钙D3片,北京振东康远制药有限公司,58.90,2020.03.24,0.5g*100片,30
采药易,南宁百会 最仙宁 复方鲜石斛颗粒,广西南宁百会药业集团有限公司,14.11,2020.11.30,5g*12袋,120
采药易,王老吉 痰咳净散,广州王老吉药业股份有限公司,4.37,2020.10.31,6g,100
采药易,北京双吉 甲硝唑栓,北京双吉制药有限公司,6.90,2021.02.28,0.5g*10粒,30
采药易,湖北恒安 喷昔洛韦乳膏,湖北恒安芙林药业股份有限公司,5.80,2020.11.30,10g,80
采药易,江苏瑞年 舒必利片,江苏瑞年前进制药有限公司,25.40,2020.05.31,0.1g*100片,42
采药易,协和 协新舒 布洛芬缓释胶囊,协和药业有限公司,6.90,2021.03.31,0.3g*20s,20
采药易,立效 风湿关节炎片,山西华康药业股份有限公司,6.60,2021.04.30,0.31g*24片,28
采药易,江苏晨牌 癃闭舒片,江苏晨牌药业集团股份有限公司,6.40,2020.12.31,0.3g*24片,66
采药易,升和 肤痒颗粒,四川升和药业股份有限公司,8.25,2020.11.30,9g*10袋,293
采药易,安徽新和成 克霉唑乳膏,福元药业有限公司,3.05,2021.04.30,10g,93
采药易,健民 小儿咳喘灵颗粒,健民集团叶开泰国药(随州)有限公司,8.95,2020.02.29,2g*15袋,25
采药易,安徽新和成 盐酸特比萘芬乳膏,福元药业有限公司,4.25,2020.08.31,10g,764
采药易,恒拓 独一味分散片,恒拓集团广西圣康制药有限公司,10.48,2020.04.30,0.5g*12片*3板,60
采药易,北京长城 京丰 小儿清肺化痰颗粒,北京长城制药有限公司,11.76,2021.10.11,6g*10袋,5346
采药易,重庆迪康 氨林酚咖胶囊,重庆迪康长江制药有限公司,5.40,2020.08.26,12粒,20
采药易,重庆迪康 酚氨咖敏片,重庆迪康长江制药有限公司,5.80,2020.12.05,60片,57
采药易,艾迪特 乙氧苯柳胺软膏,山东新华制药股份有限公司,16.50,2020.09.30,10g:0.5g,53
采药易,博士伦福瑞达 白润洁 氯化钠滴眼液,山东博士伦福瑞达制药有限公司,20.50,2020.11.24,0.4ml:2.2mg*10支,11
